Id,SignUpDate,Cost,SponsorshipTarget,RunnerId,CharityId,RaceKitOptionId,SignUpStatusId
3999,2015-01-07 22:22:57.0000000,0.00,50.00,5025,7,B,1
4003,2015-12-05 13:55:55.0000000,20.00,100.00,4840,7,B,2
4005,2015-09-05 21:01:44.0000000,0.00,500.00,5003,1,B,2
4006,2015-05-05 20:02:24.0000000,20.00,100.00,3106,8,C,2
4007,2015-02-07 12:03:45.0000000,0.00,100.00,4034,10,B,1
4008,2015-08-04 07:28:16.0000000,0.00,20.00,4037,10,B,2
4011,2015-07-07 20:00:32.0000000,20.00,500.00,4667,10,A,3
4015,2015-10-05 16:08:33.0000000,45.00,100.00,2535,1,B,3
4017,2015-02-06 09:39:45.0000000,0.00,20.00,2491,7,B,2
4018,2015-04-04 05:14:47.0000000,0.00,5000.00,2595,10,B,2
4024,2015-02-06 13:51:45.0000000,20.00,5000.00,2490,6,B,3
4028,2015-07-04 20:00:23.0000000,45.00,5000.00,4375,7,B,3
4031,2015-07-04 22:54:29.0000000,20.00,30.00,3493,4,B,3
4033,2015-07-07 20:34:05.0000000,0.00,100.00,4540,2,B,1
4034,2015-04-06 10:03:30.0000000,0.00,500.00,4846,6,B,1
4038,2015-09-04 09:02:36.0000000,20.00,50.00,2863,9,B,2
4040,2015-02-04 17:45:01.0000000,0.00,100.00,3956,3,B,1
4041,2015-11-06 05:44:44.0000000,45.00,20.00,3993,7,A,3
4045,2015-11-05 10:12:35.0000000,0.00,1000.00,2883,2,B,2
4047,2015-06-07 17:43:44.0000000,20.00,30.00,4107,1,A,3
4048,2015-07-04 16:06:58.0000000,0.00,1000.00,4117,4,B,2
4049,2015-02-04 06:08:30.0000000,0.00,20.00,2484,8,B,2
4051,2015-12-05 11:09:19.0000000,0.00,500.00,3791,1,B,1
4052,2015-01-08 09:04:11.0000000,45.00,2000.00,3963,7,B,3
4057,2015-09-05 06:58:28.0000000,0.00,100.00,3425,10,C,1
4058,2015-12-06 22:09:50.0000000,20.00,100.00,3977,8,B,2
4060,2015-06-04 11:30:55.0000000,0.00,50.00,2425,8,C,2
4061,2015-02-04 11:18:14.0000000,20.00,200.00,2569,4,B,2
4063,2015-08-05 21:11:14.0000000,20.00,100.00,3894,1,B,2
4066,2015-12-05 17:37:49.0000000,0.00,25.00,2924,6,B,1
4068,2015-06-07 21:35:51.0000000,45.00,5000.00,2768,7,A,3
4071,2015-01-07 11:08:44.0000000,20.00,5000.00,3832,10,B,2
4074,2015-06-07 11:20:07.0000000,20.00,200.00,5041,5,B,3
4079,2015-03-05 16:16:36.0000000,0.00,20.00,2899,10,B,1
4081,2015-10-06 22:20:30.0000000,20.00,40.00,4051,8,B,3
4084,2015-08-06 22:56:04.0000000,0.00,150.00,4893,8,B,2
4085,2015-10-06 15:24:20.0000000,45.00,25.00,2529,2,B,3
4088,2015-01-04 15:20:18.0000000,0.00,2000.00,2797,2,B,1
4090,2015-11-05 15:20:10.0000000,20.00,40.00,3685,2,B,3
4091,2015-11-04 08:38:15.0000000,20.00,2000.00,4006,1,B,2
4094,2015-03-05 18:45:56.0000000,20.00,100.00,3672,8,B,3
4095,2015-08-04 18:03:27.0000000,0.00,50.00,3538,8,B,2
4096,2015-11-06 09:15:16.0000000,0.00,100.00,3943,6,A,2
4097,2015-04-06 14:11:02.0000000,45.00,300.00,2849,5,B,3
4100,2015-06-04 17:44:36.0000000,20.00,40.00,3177,9,B,2
4104,2015-02-07 05:49:29.0000000,0.00,50.00,4166,8,B,1
4108,2015-10-05 19:17:02.0000000,45.00,50.00,4452,5,B,3
4112,2015-08-06 22:57:39.0000000,0.00,2000.00,3774,10,B,1
4113,2015-05-07 14:01:06.0000000,20.00,50.00,4973,7,B,3
4116,2015-01-04 08:45:19.0000000,20.00,100.00,2390,2,B,2
4117,2015-12-04 06:04:19.0000000,20.00,1000.00,4980,10,B,3
4119,2015-01-07 07:08:24.0000000,20.00,150.00,4287,1,B,3
4121,2015-12-06 06:27:22.0000000,0.00,2000.00,3061,1,B,1
4123,2015-03-05 13:00:37.0000000,20.00,50.00,4700,8,B,3
4124,2015-03-05 11:54:32.0000000,0.00,5000.00,4942,8,B,1
4129,2015-12-04 21:33:16.0000000,0.00,50.00,5181,1,A,2
4131,2015-04-04 18:51:59.0000000,20.00,100.00,3428,1,B,3
4132,2015-05-04 06:11:48.0000000,0.00,5000.00,3959,5,A,2
4133,2015-11-05 19:14:36.0000000,0.00,1000.00,4149,5,B,1
4141,2015-07-07 08:17:05.0000000,0.00,1000.00,2720,8,B,1
4142,2015-07-05 09:27:48.0000000,0.00,25.00,2750,10,B,2
4145,2015-07-07 12:07:12.0000000,20.00,100.00,4020,3,B,2
4150,2015-02-04 21:50:33.0000000,0.00,25.00,3676,6,A,2
4152,2015-11-04 19:35:11.0000000,20.00,25.00,4022,5,B,2
4156,2015-05-05 18:29:23.0000000,0.00,200.00,3175,10,A,1
4163,2015-03-04 11:37:15.0000000,0.00,5000.00,2796,1,B,2
4164,2015-01-04 11:43:09.0000000,20.00,200.00,2808,1,B,2
4173,2015-07-04 22:16:19.0000000,0.00,100.00,3691,6,B,2
4174,2015-05-04 22:58:05.0000000,45.00,100.00,4198,8,B,3
4176,2015-11-06 07:48:00.0000000,20.00,1000.00,5019,5,B,2
4178,2015-09-07 22:24:23.0000000,45.00,200.00,2704,9,B,3
4179,2015-10-06 20:39:24.0000000,0.00,100.00,3363,8,A,1
4182,2015-01-08 14:55:49.0000000,20.00,50.00,4674,1,A,2
4185,2015-12-04 22:39:56.0000000,20.00,500.00,4323,10,B,2
4196,2015-06-07 06:27:56.0000000,45.00,100.00,4870,8,B,3
4202,2015-02-06 21:35:00.0000000,0.00,50.00,4016,5,B,1
4204,2015-07-06 12:16:08.0000000,0.00,150.00,5030,3,B,1
4206,2015-09-05 07:25:06.0000000,0.00,200.00,3117,6,B,2
4209,2015-11-05 13:35:54.0000000,0.00,100.00,4132,5,B,2
4215,2015-10-05 14:36:06.0000000,20.00,1000.00,4343,9,A,3
4220,2015-02-04 07:36:12.0000000,0.00,100.00,3552,2,B,1
4221,2015-04-07 14:45:10.0000000,45.00,1000.00,3638,10,B,3
4224,2015-12-06 21:04:28.0000000,20.00,100.00,2782,2,B,3
4227,2015-10-04 13:51:36.0000000,45.00,500.00,3831,2,B,3
4228,2015-10-07 08:56:50.0000000,20.00,200.00,4418,4,B,2
4230,2015-10-04 08:58:16.0000000,0.00,20.00,3009,6,B,1
4233,2015-01-08 16:58:39.0000000,20.00,25.00,2790,3,A,2
4234,2015-04-06 14:37:41.0000000,20.00,20.00,3853,5,B,3
4235,2015-09-05 09:12:40.0000000,20.00,25.00,4957,7,B,3
4236,2015-04-07 17:49:29.0000000,45.00,100.00,2613,3,B,3
4237,2015-03-07 17:39:42.0000000,45.00,500.00,2656,3,B,3
4241,2015-04-06 17:23:43.0000000,45.00,100.00,4339,2,B,3
4242,2015-07-04 12:32:59.0000000,0.00,100.00,4961,4,B,1
4247,2015-02-06 13:10:42.0000000,45.00,100.00,4952,4,B,3
4248,2015-10-04 16:29:34.0000000,45.00,50.00,5080,9,B,3
4255,2015-02-05 17:52:39.0000000,0.00,40.00,4610,3,B,1
4258,2015-09-07 10:16:19.0000000,20.00,25.00,4232,3,A,2
4260,2015-06-05 20:00:23.0000000,0.00,100.00,2969,2,B,1
4263,2015-09-06 06:39:19.0000000,45.00,50.00,2815,10,B,3
4266,2015-12-06 18:56:53.0000000,0.00,200.00,2586,8,A,2
4267,2015-08-04 16:32:10.0000000,0.00,300.00,3308,1,B,1
4271,2015-12-05 05:30:20.0000000,0.00,5000.00,3046,2,B,1
4273,2015-07-06 08:31:47.0000000,0.00,100.00,4596,9,B,1
4274,2015-06-05 15:27:13.0000000,20.00,100.00,2643,6,B,3
4277,2015-12-07 06:11:05.0000000,45.00,50.00,2462,10,B,3
4278,2015-05-07 16:18:29.0000000,0.00,40.00,2550,5,B,2
4281,2015-06-05 20:41:51.0000000,0.00,30.00,3483,7,B,1
4282,2015-06-06 13:36:37.0000000,0.00,25.00,3580,7,B,2
4285,2015-05-07 06:58:11.0000000,0.00,100.00,3741,1,B,1
4286,2015-08-04 19:28:25.0000000,20.00,500.00,2802,10,B,2
4288,2015-07-05 12:59:11.0000000,0.00,100.00,3457,6,B,1
4297,2015-01-08 13:02:04.0000000,0.00,150.00,3070,4,B,1
4299,2015-04-05 16:50:44.0000000,45.00,25.00,4196,8,B,3
4302,2015-05-04 19:47:00.0000000,45.00,50.00,2953,6,B,3
4303,2015-12-05 16:24:06.0000000,0.00,40.00,2525,1,B,2
4304,2015-10-07 12:52:34.0000000,20.00,50.00,2604,2,B,2
4309,2015-09-06 06:57:45.0000000,20.00,300.00,3135,9,B,2
4313,2015-06-06 09:35:00.0000000,20.00,50.00,2843,5,B,3
4314,2015-09-04 13:23:40.0000000,0.00,300.00,3696,4,B,1
4315,2015-12-05 22:26:59.0000000,20.00,100.00,4498,5,B,2
4317,2015-12-05 05:20:24.0000000,20.00,40.00,2482,4,B,2
4324,2015-04-06 12:25:29.0000000,45.00,100.00,2835,9,B,3
4326,2015-07-05 20:45:27.0000000,45.00,50.00,3079,4,B,3
4328,2015-04-07 08:43:00.0000000,0.00,50.00,4202,7,B,1
4330,2015-02-04 13:52:45.0000000,0.00,20.00,5026,2,B,1
4334,2015-11-05 13:15:01.0000000,20.00,30.00,2709,9,B,2
4336,2015-01-08 16:52:54.0000000,0.00,30.00,2977,9,B,1
4339,2015-10-04 09:54:00.0000000,45.00,40.00,4533,5,B,3
4342,2015-12-04 19:20:47.0000000,0.00,5000.00,2449,4,A,1
4344,2015-12-06 22:23:40.0000000,20.00,200.00,2856,8,A,2
4347,2015-06-07 06:51:50.0000000,45.00,500.00,3391,2,B,3
4350,2015-05-07 07:13:18.0000000,20.00,20.00,4606,4,B,3
4353,2015-04-06 08:53:57.0000000,0.00,100.00,4003,5,B,1
4354,2015-04-07 17:09:19.0000000,0.00,50.00,2453,1,B,2
4356,2015-09-04 15:20:10.0000000,45.00,100.00,3637,5,B,3
4357,2015-12-07 08:20:41.0000000,20.00,1000.00,4200,5,A,3
4359,2015-01-08 17:17:40.0000000,0.00,1000.00,5114,5,B,2
4361,2015-07-05 14:55:06.0000000,20.00,150.00,3035,6,B,3
4365,2015-06-06 11:24:17.0000000,0.00,100.00,4986,7,B,1
4366,2015-08-06 09:01:00.0000000,20.00,1000.00,3083,3,B,3
4368,2015-02-07 22:52:54.0000000,0.00,1000.00,4310,2,B,1
4369,2015-03-06 07:09:59.0000000,0.00,20.00,4743,5,B,1
4370,2015-12-07 13:02:38.0000000,45.00,40.00,2622,6,B,3
4373,2015-10-07 20:35:05.0000000,20.00,100.00,4052,2,A,2
4375,2015-06-05 17:01:24.0000000,0.00,100.00,4879,2,B,1
4376,2015-04-06 06:36:35.0000000,0.00,50.00,4965,2,B,2
4377,2015-05-04 07:19:29.0000000,45.00,25.00,2824,8,B,3
4382,2015-06-07 11:35:14.0000000,20.00,500.00,3527,2,B,2
4390,2015-05-05 09:41:37.0000000,0.00,25.00,2502,4,B,1
4391,2015-06-05 08:51:39.0000000,45.00,150.00,4521,6,A,3
4394,2015-04-07 12:38:18.0000000,0.00,20.00,3912,8,A,2
4395,2015-08-05 12:03:27.0000000,45.00,100.00,2441,10,A,3
4396,2015-09-05 20:54:23.0000000,20.00,1000.00,3016,3,B,3
4398,2015-05-07 21:16:51.0000000,0.00,100.00,3767,8,A,1
4399,2015-07-04 21:38:10.0000000,45.00,100.00,4427,3,B,3
4401,2015-03-05 07:44:41.0000000,45.00,150.00,2693,6,B,3
4405,2015-01-04 08:57:59.0000000,45.00,100.00,2828,4,B,3
4406,2015-04-05 12:45:39.0000000,45.00,1000.00,3846,5,B,3
4411,2015-09-04 05:51:39.0000000,20.00,20.00,4373,9,B,2
4413,2015-02-04 13:39:13.0000000,20.00,50.00,2667,4,A,2
4417,2015-06-07 18:27:39.0000000,20.00,2000.00,4283,6,B,2
4421,2015-12-04 12:37:26.0000000,20.00,500.00,2654,1,B,2
4424,2015-03-05 12:19:35.0000000,45.00,50.00,3992,8,B,3
4425,2015-11-04 15:04:36.0000000,0.00,2000.00,5047,3,A,1
4426,2015-12-04 15:59:20.0000000,20.00,50.00,2584,3,B,3
4428,2015-11-04 05:11:46.0000000,20.00,500.00,4918,3,B,3
4429,2015-08-04 20:35:40.0000000,0.00,50.00,2822,9,A,1
4430,2015-11-06 10:02:04.0000000,45.00,25.00,4266,2,B,3
4431,2015-10-05 12:01:52.0000000,20.00,100.00,4541,7,B,2
4436,2015-06-06 06:42:03.0000000,0.00,100.00,4023,5,B,1
4440,2015-08-07 14:28:54.0000000,20.00,500.00,2571,9,A,3
4443,2015-10-06 05:34:13.0000000,20.00,5000.00,4902,8,A,3
4446,2015-03-07 09:20:27.0000000,0.00,30.00,3793,6,B,1
4450,2015-11-04 05:16:48.0000000,20.00,150.00,3347,3,B,2
4452,2015-02-05 07:23:05.0000000,0.00,50.00,4757,3,B,2
4453,2015-12-05 10:42:58.0000000,20.00,100.00,2551,9,B,2
4456,2015-11-04 15:11:14.0000000,0.00,2000.00,3858,7,C,2
4457,2015-08-06 16:28:08.0000000,20.00,100.00,2377,4,B,2
4458,2015-05-04 21:25:38.0000000,0.00,50.00,3488,10,B,2
4462,2015-10-07 14:24:43.0000000,0.00,50.00,4170,5,B,1
4471,2015-11-07 13:29:43.0000000,20.00,2000.00,3318,8,B,2
4478,2015-07-06 10:33:36.0000000,45.00,50.00,3816,1,B,3
4480,2015-04-04 22:38:47.0000000,20.00,100.00,4766,10,B,2
4481,2015-03-05 08:58:51.0000000,0.00,40.00,2475,5,B,1
4483,2015-01-07 06:04:11.0000000,20.00,100.00,3259,6,B,3
4489,2015-12-06 18:43:55.0000000,0.00,300.00,2638,9,B,1
4490,2015-07-07 16:53:28.0000000,45.00,500.00,3632,1,B,3
4493,2015-08-06 14:35:48.0000000,0.00,1000.00,4769,6,B,1
4494,2015-03-05 15:47:23.0000000,0.00,200.00,5075,3,C,1
4496,2015-07-07 05:05:51.0000000,0.00,30.00,4223,3,B,1
4497,2015-11-04 20:50:38.0000000,20.00,40.00,4379,9,B,2
4498,2015-09-06 06:41:46.0000000,20.00,50.00,2676,4,B,2
4500,2015-08-07 19:41:40.0000000,20.00,50.00,2417,7,B,3
4504,2015-12-06 15:14:24.0000000,45.00,200.00,3068,10,B,3
4508,2015-06-06 13:33:19.0000000,20.00,2000.00,3520,8,B,3
4511,2015-04-06 21:09:39.0000000,0.00,100.00,4605,9,B,1
4512,2015-12-07 07:57:48.0000000,20.00,100.00,4073,10,B,3
4513,2015-06-05 09:00:52.0000000,0.00,50.00,2601,10,A,1
4518,2015-04-04 22:18:46.0000000,20.00,50.00,4433,10,B,3
4520,2015-06-05 08:54:49.0000000,0.00,25.00,5088,1,B,2
4521,2015-12-06 18:51:24.0000000,20.00,200.00,2894,3,B,3
4524,2015-04-04 12:54:52.0000000,20.00,50.00,5010,7,B,3
4527,2015-09-07 06:32:59.0000000,0.00,50.00,2496,7,B,1
4528,2015-10-07 10:57:56.0000000,0.00,200.00,3343,3,B,1
4529,2015-09-07 12:35:08.0000000,0.00,300.00,3481,7,B,2
4530,2015-06-05 21:32:33.0000000,0.00,100.00,3715,9,A,1
4532,2015-09-06 18:06:03.0000000,20.00,500.00,3935,4,B,2
4533,2015-02-04 11:04:08.0000000,45.00,1000.00,2783,9,B,3
4534,2015-06-07 08:22:08.0000000,0.00,200.00,3205,8,B,1
4541,2015-08-05 05:45:10.0000000,0.00,2000.00,2774,9,B,2
4544,2015-02-05 07:52:19.0000000,0.00,5000.00,2478,7,B,2
4546,2015-09-07 14:16:22.0000000,0.00,20.00,4243,3,B,1
4547,2015-11-05 09:18:43.0000000,0.00,200.00,4412,7,B,1
4549,2015-01-06 20:13:47.0000000,0.00,1000.00,3903,7,B,1
4550,2015-07-04 06:47:05.0000000,20.00,500.00,3369,6,B,3
4555,2015-11-04 07:12:43.0000000,0.00,25.00,5105,4,B,2
4556,2015-01-07 16:07:15.0000000,0.00,25.00,2959,7,A,1
4559,2015-11-05 13:19:55.0000000,20.00,30.00,4556,2,B,2
4560,2015-06-07 14:13:38.0000000,20.00,25.00,3471,2,B,2
4561,2015-09-07 08:43:26.0000000,0.00,2000.00,3684,7,B,2
4562,2015-06-04 08:55:58.0000000,0.00,300.00,4873,6,B,1
4565,2015-09-06 09:20:18.0000000,45.00,100.00,4272,1,B,3
4568,2015-08-05 06:35:08.0000000,20.00,50.00,5021,5,C,2
4569,2015-09-04 15:21:01.0000000,45.00,100.00,3405,10,A,3
4573,2015-02-05 07:46:16.0000000,45.00,50.00,3169,8,B,3
4575,2015-01-05 16:58:39.0000000,0.00,150.00,4931,5,B,2
4576,2015-01-05 07:29:43.0000000,0.00,100.00,2896,8,B,1
4577,2015-06-06 16:46:34.0000000,0.00,50.00,3110,9,A,2
4580,2015-01-06 08:06:43.0000000,45.00,1000.00,4098,2,B,3
4588,2015-02-04 19:28:34.0000000,0.00,100.00,3658,2,B,1
4589,2015-03-06 05:57:33.0000000,0.00,300.00,4964,10,B,1
4594,2015-09-04 18:17:25.0000000,45.00,25.00,3294,7,B,3
4595,2015-09-05 15:50:41.0000000,0.00,100.00,4800,9,B,1
4602,2015-02-05 09:25:29.0000000,45.00,200.00,5159,5,B,3
4606,2015-12-06 14:23:34.0000000,0.00,30.00,4699,5,A,1
4612,2015-02-05 22:24:40.0000000,0.00,25.00,4665,9,A,1
4616,2015-03-04 20:22:16.0000000,0.00,5000.00,2504,1,B,1
4618,2015-05-07 09:12:32.0000000,20.00,150.00,3757,6,B,3
4620,2015-01-04 10:25:49.0000000,20.00,300.00,3441,4,A,2
4621,2015-03-05 22:59:57.0000000,20.00,100.00,2679,9,B,3
4622,2015-05-06 20:38:50.0000000,0.00,25.00,2784,1,B,1
4625,2015-09-07 07:36:29.0000000,0.00,20.00,4923,1,B,1
4626,2015-07-07 09:53:43.0000000,45.00,200.00,2389,4,B,3
4631,2015-10-07 22:23:31.0000000,0.00,2000.00,4863,6,B,1
4635,2015-07-05 17:12:55.0000000,20.00,50.00,3740,10,B,3
4636,2015-09-04 16:32:36.0000000,20.00,100.00,3879,6,B,2
4639,2015-11-04 05:41:00.0000000,20.00,50.00,3196,2,B,3
4643,2015-12-06 19:54:46.0000000,0.00,20.00,4602,3,B,2
4645,2015-01-04 10:08:15.0000000,0.00,1000.00,4039,6,B,1
4648,2015-01-06 18:14:24.0000000,20.00,100.00,4141,6,B,3
4650,2015-08-04 09:01:26.0000000,0.00,100.00,2646,10,B,1
4659,2015-05-04 08:19:24.0000000,45.00,25.00,5036,7,B,3
4661,2015-05-04 18:35:51.0000000,0.00,50.00,3349,3,A,1
4663,2015-12-07 07:38:21.0000000,0.00,20.00,4583,8,B,1
4664,2015-07-07 18:31:32.0000000,20.00,25.00,4664,3,A,2
4668,2015-12-05 22:37:03.0000000,20.00,150.00,4145,6,B,3
4673,2015-11-05 14:34:48.0000000,0.00,50.00,3749,8,B,2
4677,2015-09-07 17:16:39.0000000,20.00,50.00,4152,4,B,2
4678,2015-01-06 10:29:08.0000000,20.00,50.00,4772,7,B,2
4679,2015-10-07 15:44:12.0000000,0.00,200.00,2610,1,B,1
4683,2015-06-06 13:01:12.0000000,20.00,100.00,5014,1,B,2
4688,2015-02-06 12:22:45.0000000,45.00,5000.00,4948,10,B,3
4692,2015-09-05 22:24:58.0000000,0.00,100.00,4187,5,B,2
4696,2015-10-06 10:14:01.0000000,0.00,20.00,2746,1,B,1
4697,2015-04-07 10:52:11.0000000,20.00,25.00,2974,10,B,3
4700,2015-01-07 14:53:05.0000000,0.00,25.00,3494,9,B,1
4702,2015-08-06 15:20:18.0000000,0.00,20.00,3953,2,C,1
4704,2015-06-07 15:08:21.0000000,0.00,2000.00,3805,9,B,1
4705,2015-04-05 14:02:24.0000000,0.00,100.00,4607,3,A,1
4706,2015-01-06 09:05:37.0000000,45.00,100.00,5034,9,B,3
4708,2015-03-04 08:30:46.0000000,0.00,50.00,3455,4,B,1
4712,2015-09-04 15:28:22.0000000,20.00,20.00,2757,7,B,3
4716,2015-02-05 08:36:14.0000000,0.00,200.00,4259,5,B,1
4718,2015-01-04 16:39:04.0000000,0.00,20.00,3920,5,B,2
4719,2015-11-06 16:39:22.0000000,20.00,100.00,3991,4,B,3
4720,2015-01-04 21:14:33.0000000,20.00,100.00,4468,2,B,2
4721,2015-10-04 19:34:54.0000000,20.00,20.00,4633,4,B,3
4726,2015-06-06 22:12:09.0000000,0.00,100.00,5001,3,B,1
4728,2015-09-04 07:42:06.0000000,20.00,50.00,3325,5,B,2
4729,2015-03-07 14:31:12.0000000,0.00,100.00,2542,9,B,2
4734,2015-03-06 18:55:52.0000000,0.00,25.00,4687,7,C,1
4737,2015-01-07 18:24:37.0000000,20.00,100.00,4377,1,A,2
4739,2015-12-05 07:13:09.0000000,20.00,100.00,2626,2,A,3
4740,2015-03-05 17:13:38.0000000,20.00,500.00,3648,9,B,3
4741,2015-11-06 13:49:35.0000000,0.00,100.00,3947,4,B,2
4744,2015-08-05 18:42:29.0000000,0.00,50.00,3876,1,B,1
4752,2015-11-06 08:40:25.0000000,20.00,300.00,5104,5,B,2
4753,2015-12-07 14:51:56.0000000,0.00,50.00,2480,4,B,1
4755,2015-03-04 18:48:06.0000000,0.00,40.00,3303,1,B,1
4758,2015-01-08 11:21:16.0000000,20.00,25.00,4463,10,B,3
4760,2015-03-07 10:07:24.0000000,20.00,20.00,3355,6,B,2
4761,2015-03-06 21:56:36.0000000,0.00,100.00,2517,6,B,2
4764,2015-11-06 20:06:35.0000000,0.00,25.00,2907,5,B,1
4765,2015-06-04 14:10:36.0000000,20.00,25.00,3695,10,A,3
4766,2015-08-05 07:40:48.0000000,0.00,100.00,4717,8,B,1
4770,2015-01-05 08:00:40.0000000,20.00,50.00,2702,1,B,2
4771,2015-10-05 16:00:55.0000000,20.00,500.00,3085,6,A,2
4772,2015-08-06 12:27:04.0000000,0.00,2000.00,2562,1,B,2
4775,2015-09-06 08:42:09.0000000,0.00,50.00,3511,3,A,1
4776,2015-12-07 11:37:49.0000000,0.00,25.00,3965,6,B,2
4779,2015-10-06 05:55:32.0000000,20.00,100.00,4838,3,B,2
4780,2015-12-07 18:18:52.0000000,0.00,40.00,5052,9,B,1
4784,2015-01-06 07:49:00.0000000,45.00,30.00,4916,2,A,3
4787,2015-01-07 17:48:20.0000000,0.00,100.00,2640,9,B,2
4788,2015-04-06 07:38:04.0000000,45.00,2000.00,2779,5,B,3
4791,2015-08-05 08:53:40.0000000,20.00,25.00,4883,6,B,3
4792,2015-04-04 21:36:43.0000000,45.00,100.00,3087,1,B,3
4793,2015-10-06 10:44:33.0000000,45.00,1000.00,4877,10,B,3
4795,2015-06-07 15:10:22.0000000,0.00,100.00,3023,8,B,1
4796,2015-02-06 09:56:27.0000000,0.00,40.00,3677,10,B,1
4801,2015-02-05 14:39:16.0000000,20.00,25.00,3364,2,B,2
4805,2015-01-07 15:58:11.0000000,0.00,50.00,2914,5,A,1
4811,2015-08-05 19:18:46.0000000,45.00,25.00,3744,1,B,3
4816,2015-08-06 14:23:08.0000000,45.00,500.00,4809,10,B,3
4817,2015-04-05 20:11:11.0000000,20.00,300.00,2644,10,B,2
4819,2015-08-06 12:53:43.0000000,45.00,100.00,4600,4,B,3
4820,2015-04-04 15:26:12.0000000,20.00,200.00,5045,10,B,3
4828,2015-05-05 08:48:55.0000000,0.00,25.00,3635,2,B,2
4829,2015-01-04 13:45:33.0000000,45.00,150.00,4040,4,B,3
4831,2015-08-07 07:27:59.0000000,45.00,40.00,2536,2,B,3
4832,2015-12-05 14:05:43.0000000,20.00,50.00,3072,7,C,3
4835,2015-05-04 22:03:04.0000000,45.00,200.00,3179,3,B,3
4839,2015-12-04 21:48:06.0000000,0.00,5000.00,4240,3,B,1
4847,2015-03-05 18:12:14.0000000,0.00,30.00,3379,10,B,2
4848,2015-12-05 10:09:07.0000000,20.00,50.00,4157,5,B,3
4849,2015-07-04 09:48:14.0000000,0.00,25.00,3160,7,B,2
4856,2015-02-04 15:39:36.0000000,20.00,25.00,4450,4,B,3
4859,2015-06-04 16:03:22.0000000,45.00,100.00,2831,8,B,3
4861,2015-03-07 21:32:41.0000000,0.00,100.00,5136,2,C,2
4863,2015-10-04 22:13:35.0000000,0.00,2000.00,4457,9,B,1
4864,2015-02-06 09:27:48.0000000,20.00,20.00,4538,7,C,3
4868,2015-01-05 12:49:41.0000000,0.00,500.00,3194,1,B,2
4869,2015-06-05 20:51:30.0000000,20.00,200.00,4439,1,A,3
4870,2015-03-05 17:07:09.0000000,20.00,500.00,2905,2,A,3
4873,2015-11-06 14:31:55.0000000,0.00,100.00,2599,7,A,1
4874,2015-12-04 15:50:07.0000000,0.00,40.00,3586,3,B,2
4875,2015-11-04 19:05:57.0000000,20.00,2000.00,5061,1,B,3
4877,2015-10-04 18:48:58.0000000,20.00,5000.00,3582,2,B,2
4878,2015-12-05 12:33:59.0000000,0.00,100.00,4212,4,B,2
4890,2015-02-04 11:26:10.0000000,20.00,30.00,4489,2,A,3
4894,2015-08-06 08:24:17.0000000,0.00,40.00,3934,6,B,1
4896,2015-11-04 15:49:58.0000000,0.00,100.00,4313,3,B,2
4897,2015-10-07 16:06:49.0000000,0.00,100.00,2666,9,B,1
4899,2015-08-06 13:27:42.0000000,20.00,2000.00,4653,7,B,2
4900,2015-03-06 21:04:54.0000000,0.00,25.00,5110,4,C,1
4902,2015-05-07 15:05:28.0000000,20.00,40.00,4519,3,B,2
4906,2015-07-04 17:18:40.0000000,0.00,50.00,3101,3,B,1
4909,2015-03-06 07:46:08.0000000,45.00,100.00,2429,2,A,3
4910,2015-07-05 06:33:16.0000000,20.00,20.00,2817,2,B,2
4917,2015-12-04 05:32:21.0000000,20.00,150.00,2547,7,B,2
4922,2015-02-06 07:29:08.0000000,0.00,20.00,4798,9,B,2
4926,2015-03-07 18:07:03.0000000,20.00,50.00,3174,3,B,2
4930,2015-10-07 20:48:55.0000000,20.00,5000.00,4736,7,B,2
4936,2015-06-04 14:05:00.0000000,20.00,150.00,2437,9,B,2
4939,2015-04-04 16:44:50.0000000,20.00,25.00,3847,5,B,2
4940,2015-09-05 14:19:32.0000000,45.00,100.00,4593,7,B,3
4943,2015-09-04 09:15:07.0000000,20.00,50.00,3642,5,B,2
4945,2015-03-05 12:07:38.0000000,0.00,25.00,4389,7,B,2
4946,2015-03-07 18:22:19.0000000,0.00,100.00,5009,7,B,2
4948,2015-09-07 11:17:05.0000000,20.00,100.00,2862,6,B,3
4951,2015-08-05 09:07:47.0000000,0.00,50.00,2690,3,B,1
4952,2015-03-06 19:12:35.0000000,45.00,100.00,2870,9,B,3
4962,2015-07-07 09:11:05.0000000,20.00,5000.00,3651,8,B,2
4963,2015-11-05 07:41:05.0000000,0.00,300.00,4255,5,B,2
4965,2015-06-07 05:11:20.0000000,20.00,50.00,3675,9,B,2
4969,2015-11-07 06:04:54.0000000,20.00,50.00,2479,2,B,2
4973,2015-09-06 12:25:21.0000000,0.00,150.00,3549,5,A,2
4974,2015-02-07 21:49:32.0000000,0.00,25.00,3571,10,B,1
4976,2015-01-06 13:01:29.0000000,0.00,20.00,4741,8,B,1
4981,2015-10-05 17:25:00.0000000,45.00,100.00,4045,1,B,3
4985,2015-01-06 08:11:54.0000000,0.00,300.00,3840,4,B,1
4986,2015-02-07 15:32:50.0000000,20.00,100.00,3895,9,B,2
4988,2015-11-07 20:43:00.0000000,20.00,30.00,2981,3,B,2
4990,2015-11-04 07:52:45.0000000,0.00,300.00,3790,5,B,1
4991,2015-08-06 22:54:20.0000000,20.00,5000.00,4891,7,B,2
